instagram_account,username,comment
https://www.instagram.com/juariah4988/,juariah4988,Pa Prabowo orang yg baik dan jujur tapi setelah menang pemilu hatinya mulai ta tenang karena merasa di curangi sama pendukungnya kasihan ya
https://www.instagram.com/habiib_28/,habiib_28,lah uda tau jadwal dilantiknya aja pak jend 😃😁
https://www.instagram.com/uchon11_lfc/,uchon11_lfc,Komentarnya byk yg kebakaran jenggot. Anak abah pd kg terima 😂
https://www.instagram.com/abu.farhat123/,abu.farhat123,Pd banget
https://www.instagram.com/eka_arum_safitri/,eka_arum_safitri,Aamiin allahumma aamiin🤲✌️💙
https://www.instagram.com/no_k.mi_n/,no_k.mi_n,AMIN PAK 🔥🔥
https://www.instagram.com/anackmouda/,anackmouda,Urat malunya udah putus nih orang ...
https://www.instagram.com/bagasbimooo/,bagasbimooo,Kirain...
https://www.instagram.com/mas_debe89/,mas_debe89,"Kaga sangka ya akhirnya jenderal prabowo jdi presiden juga, 2009 adalah pngalaman pertama ikutan pilpres wlwpun hnya jdi cawapres,lanjut 2014 kalah lagi dan 2019 adalah pilpres yg terasa suhu politik panas penuh emosian,lalu 2024 lgs cenderung kalem dengan jargon nya si GEMOY"
https://www.instagram.com/suryadi_alfathiir99/,suryadi_alfathiir99,Sabar bosss....jgn terlalu berambisi
https://www.instagram.com/yurita.mayasari/,yurita.mayasari,"Udah mulai stess wak ini bentar lagi struk lah itu .sorry ye sorry ye kalau bpk jd presiden , Sampai kapan pun enggak akan  aku mengakui nya , 😂😂😂"
https://www.instagram.com/isteriandriyani/,isteriandriyani,Bapak ini udah di priksa kejiwaannya belum sih?
https://www.instagram.com/tytx.o3__/,tytx.o3__,"Insyallah ya bapak Prabowo, Presiden ke 8 Republik Indonesia💙"
https://www.instagram.com/ana_khuzaima/,ana_khuzaima,"Pendukung sekte all in..all in bilek : belum juga dilantik dah nyalahin pak Bowo. Helloooooowww program nya saja sudah melanjutkan yang dikerjakan pak wiwi, kemudian tuh cawapresnya kan butuh dans kampanye. Coba jawab, kenapa pak wiwi bagikan bansos di depan istana menjelang pemilu kemudian justru setelahnya harga beras naik menggila? Karna nutupin dana kampanye, balikin modal, dicekik lah rakyat. Sampai sini ga paham juga? Jogeelt ajanyang kau tahu"
https://www.instagram.com/gesti_gorgeousti/,gesti_gorgeousti,Iyak iyak iyak
https://www.instagram.com/sagimantoro/,sagimantoro,Para pembenci akan turun temurun sd anak cucu...gass OK gass..😀👍👍
https://www.instagram.com/ismailbayonasti/,ismailbayonasti,Mudah2 GK jadi di lantik😂😂
https://www.instagram.com/arief_cahgayo/,arief_cahgayo,Selamat pak Gibran
https://www.instagram.com/sandi.63.ae/,sandi.63.ae,Bgm kalau gak terjadi pak. Gagal maning...gagal maning
https://www.instagram.com/bang_san31/,bang_san31,Gag akan di Lantik BPK...pak Anies yg jadi di Lantik nanti.
https://www.instagram.com/qilalrachman/,qilalrachman,"Selamat ya pak.. Setelah 2x kalah, Akhirnya bapak tau gimana caranya untuk menang .."
https://www.instagram.com/bakso_malang_babul/,bakso_malang_babul,KPU ja di stop suara nya
https://www.instagram.com/donowatikencik/,donowatikencik,Semiga yg terpilih siapa aja semoga yg terbaik bagi bangsa rakyat indonesia
https://www.instagram.com/andripribadi62/,andripribadi62,Bodoh amat
https://www.instagram.com/bareh09/,bareh09,Yang kalah pasti pada iri dan emosi 😂
https://www.instagram.com/kang_abiee/,kang_abiee,Kalimat itu mendahului Tuhan & KPU.
https://www.instagram.com/azman9248/,azman9248,"Tolak presiden dari hasil kecurangan,semoga Allah SWT kelak menghukum kalian,kalian semua kelak akan mendapat balasan yg setimpal dari Allah SWT.."
https://www.instagram.com/rhxmaan/,rhxmaan,Dulu jelek²in kinerjanya Jokowi sekarang mau melanjutkan kinerjanya Jokowi 🔥
https://www.instagram.com/andripribadi62/,andripribadi62,"Lebih baik kalah karena dicurangi, dari pada menang dengan curang, pertama ambil suara rakyat, sudah berkuasa ambil uang rakyat, Laknatullah"
https://www.instagram.com/saiwafau_/,saiwafau_,Hiya hiya hiyà😂😂
https://www.instagram.com/johnlennon_junnior/,johnlennon_junnior,💩
https://www.instagram.com/nana_wae14/,nana_wae14,ahhh sudah lah
https://www.instagram.com/sairuahmad/,sairuahmad,"Ni kata2 nya mengadu domba.. TOLONG dong, kalau buat kata2 tu yg bagus sedikit.."
https://www.instagram.com/kiya.na702/,kiya.na702,Waylulil muthoffifiin... (qs.al-muthoffifin)
https://www.instagram.com/ibukhorii/,ibukhorii,karna saya udah habis banyak😁
https://www.instagram.com/risqy_mugen/,risqy_mugen,"Malu pak harusnya , saya aja bingung apa yg hrus dibanggakan dari hasil pemilu 2024 yg notabene memang cacat ."
https://www.instagram.com/lailialvi88/,lailialvi88,Sudah ngebet yah bos
https://www.instagram.com/rizqinm/,rizqinm,Kepedaan oktober masih lama woi
https://www.instagram.com/rizqinm/,rizqinm,Sory yer sory yer sory yer blum dilantik udah kepedeaan kata gk gila jabatan 😂
https://www.instagram.com/yulita7902/,yulita7902,Prabowo 😍😍😍❤️❤️
https://www.instagram.com/donnyhelmi_/,donnyhelmi_,Ngeri kali bawa2 Allah..Allah tau mana yg jujur mana yg engga! Hasil curang aja bangga
https://www.instagram.com/jun.3618/,jun.3618,😡🤮🤮😡😡😡😡😡😡😡🐽🐽🐽😴😴😴👿👿👿🤤🤤😰😰🤔🤔🤔😰😰🤬🤬🤬🤐🤐🤐🤐🥵🥵
https://www.instagram.com/asroru_maulana/,asroru_maulana,"Bru tau ada presiden bilang ""kita bagian tim jokowi"".."
https://www.instagram.com/gustidedek/,gustidedek,Lucu
https://www.instagram.com/tubagus_erwiensyach/,tubagus_erwiensyach,"YANG BENER AJE, RUGI DONG! SORRY YE.."
https://www.instagram.com/elsulis245/,elsulis245,Baguuuuusse Pak ucapan bapak bikin warga 01 dan 03  darah tinggi  dan asam lambung naik
https://www.instagram.com/balung_wesi/,balung_wesi,"Berat hidup di indo, semua kebijakan terhalang kepentingan pribadi."
https://www.instagram.com/amaliafitriast/,amaliafitriast,Terserah.
https://www.instagram.com/abashasan50/,abashasan50,Amiin yra
https://www.instagram.com/bintang_pro99/,bintang_pro99,Agak Laen emang.. proses belum selesai kan
https://www.instagram.com/harysetiawan2023/,harysetiawan2023,Naudubillahi mindzalik
https://www.instagram.com/abashasan50/,abashasan50,Saya.. gak sabar
https://www.instagram.com/sugiarto765/,sugiarto765,Yg sirik biarkan SJ jenderal lanjutkan rakyat semua mendung mu
https://www.instagram.com/arvan_rizky/,arvan_rizky,"Anak abahhhahahahaa sama baterai 16% kalo mau nangis nangis aja yg kenceng, gak usah di tahan, gak usah di tutupin,, nangis yg kenceng.. lepaskan, dri pada jadi penyakit, jadi bisul mending lepaskan, hempasskan yg kenceng,, wkwkwkkkkNangiss nangiss aja.Wokokokokk"
https://www.instagram.com/anomrockiller/,anomrockiller,"Kita liat aja kedepan, lebih parah apa smburadul😂😂"
https://www.instagram.com/deniirawan99_/,deniirawan99_,Iri bilang boss... Real ya ga ada prabowo curang. Justru yg kalah bikin masalah tidak terima dgn kekalahan😂
https://www.instagram.com/icarissaamalia/,icarissaamalia,Umur segitu emang lagi lucu lucu nya 😂😂😂
https://www.instagram.com/vazri_muharom/,vazri_muharom,Menang hasil curang sseglaa cara di buat
https://www.instagram.com/denis__ritonga/,denis__ritonga,Cepat mati kau probowo
https://www.instagram.com/mhmmddica16/,mhmmddica16,Namanya juga orang tua lagi lucu lucu nya dia
https://www.instagram.com/syukur_al_qarni/,syukur_al_qarni,busehhhh KPU aja belom ngumumin
https://www.instagram.com/mifidanur1963/,mifidanur1963,"Selamat p Prabowo calon presiden Indonesia,,shippppp"
https://www.instagram.com/heyybayy16/,heyybayy16,NGAKAK
https://www.instagram.com/rois.almtqn/,rois.almtqn,Umur gada yg tau
https://www.instagram.com/kira_m.karim/,kira_m.karim,GPP buat hibur diri sendiri biar gak stress ya pak 😂😂😂 nama'a mimpi bebas lah.
https://www.instagram.com/ericktrianaa/,ericktrianaa,Terbuka ? 😂😂😂
https://www.instagram.com/hayiella/,hayiella,Pak Prabowo Subianto Calon presidenku🔥🔥🔥🔥🔥
https://www.instagram.com/farrelsuwandi/,farrelsuwandi,"Semoga cuma mrnjabat 2 tahun aja pak, sisanya serahkan ke mas gibran saatnya Anak muda yg memimpin😍"
https://www.instagram.com/farid_khakim/,farid_khakim,Alee yakin dadi presiden 😂
https://www.instagram.com/rayuda_99/,rayuda_99,"Anak abah harus pake kalung Kulkas ya, biar gk kepanasan wkwkwk"
https://www.instagram.com/lhoksukon_brandedstore/,lhoksukon_brandedstore,DUA PUTARAN
https://www.instagram.com/abdul_karim_lating_/,abdul_karim_lating_,"Pancasila yang  ke 3 emang sudah hilang, sedih lihat perpecahan ini.😢😢😢😢"
https://www.instagram.com/fthlalim__/,fthlalim__,Klo dikatakan kecurangan lagian bukan pak prabowo dasar kadal
https://www.instagram.com/p.angga7/,p.angga7,Kata-kata terakhirnya membuka tabir
https://www.instagram.com/darmaekaputra.st/,darmaekaputra.st,Buat kami kagum dengan penuh perjuangan menjadikan indonesia raya jaya.. Merdekaaaaa 🇮🇩
https://www.instagram.com/babygirl07072022/,babygirl07072022,"Bisa besok ajak GK pak d Lantik nya ,, GK sabar nunggu bapak sah jdi presiden,sehat2 yy pak pjg umur"
https://www.instagram.com/diefaditya/,diefaditya,"followers detikcom komentarnya miris miris, gaakan sejahtera siapapun pemimpinnya wkwkwk"
https://www.instagram.com/faturathung/,faturathung,"Klo punya kebijakan yg menyusahkan rakyat, tolong buat rakyat 02 ajh yaa,"
https://www.instagram.com/arddygunawan/,arddygunawan,Najis. Cba bsa pindah negara saya psti dftar pertama ajng😏
https://www.instagram.com/jabasri_rully/,jabasri_rully,Kan belum ada keputusan
https://www.instagram.com/ipwl_putraagungmandiri/,ipwl_putraagungmandiri,Lanjutkan
https://www.instagram.com/aan221097/,aan221097,Lebih baik kalah secara terhormat daripada menang dengan kecurangan🔥
https://www.instagram.com/arjunhamim/,arjunhamim,😂😂 😂 di pilih oleh si dungu
https://www.instagram.com/fardamme/,fardamme,"Ga sabar pak prabowo di lantik , sebenernya ga usah pakai pemilu pak langsung aja bapak di lantik jadi presiden kan presiden kita sekarang yang merekomendasikan hehe soalnya kalau pakai pemilu buang uang anggaran negara pak :("
https://www.instagram.com/abiwardani26/,abiwardani26,Iba gue liatnya
https://www.instagram.com/bobob8686/,bobob8686,Jaga kesehatan aja pak.. Takut nya bukan bapak yg jadi presiden ntar 👀
https://www.instagram.com/bingkaiinfo.id/,bingkaiinfo.id,"Oklah kita berikan kesempatan untuk Pak Prabowo, Bagaimanakah dia akan memerintah?"
https://www.instagram.com/idin_karanganyar/,idin_karanganyar,Indonesiaku orang nya lucu lucu saking lucu nya JD lucu sekali
https://www.instagram.com/tris_ducatson/,tris_ducatson,Buru² amat sih mau kemana
https://www.instagram.com/gysgffari/,gysgffari,Tpi jgn berkoalisi dngn 01
https://www.instagram.com/deni_sikomo/,deni_sikomo,Gile lu ndro
https://www.instagram.com/luckyqraqraja/,luckyqraqraja,Yah mau gimana lagi...selamat lah...
https://www.instagram.com/f3rry_syah/,f3rry_syah,Kata Anis..Lahir boleh dimana aja..tapi mimpi harus di langit..Ayo pak.. Silahkan Mimpi..😂
https://www.instagram.com/_iksansdrjt/,_iksansdrjt,EMG gda putaran kedua??
https://www.instagram.com/ekowhyudi2/,ekowhyudi2,Curang
https://www.instagram.com/helwi_hamilton/,helwi_hamilton,Mau komen takut salah 🫠
https://www.instagram.com/ekowhyudi2/,ekowhyudi2,Jngan bangga kalau menang hasil curang.tapi bangga lah secara sportif bapak
https://www.instagram.com/bayusanjaya1967/,bayusanjaya1967,Ngimpii tuh jgn kebangetan eyang WOWO
https://www.instagram.com/habibkhairuman/,habibkhairuman,"Kita rakyat indonesia sedang dalam perjalanan menggunakan Bus yang di supiri Bpk Jokowi, Pasrah aja mau ke mana. Joged duluuu 💃💃"
https://www.instagram.com/stvn_stone/,stvn_stone,🔥🔥🔥🔥
https://www.instagram.com/bayusanjaya1967/,bayusanjaya1967,Mimpi...
https://www.instagram.com/indahpangayom/,indahpangayom,Kasihan pendukung 01 sama 03 pasti mewek liat pak bowo dilantik 😂
https://www.instagram.com/jr.markos/,jr.markos,Hasil realcount dari kawal pemilu juga sama prabowo yang menang. Masih ga nerima juga? 😂
https://www.instagram.com/denai_26/,denai_26,hadirr Prabowo
https://www.instagram.com/widya_ningsih69/,widya_ningsih69,Hueeekkk ko tiba2 mual ya liatnya
https://www.instagram.com/lurr.side/,lurr.side,18 maret be like : Selamat Siang
https://www.instagram.com/mulay91/,mulay91,Muka badak
https://www.instagram.com/aat_alby/,aat_alby,Nah nah nah nah
https://www.instagram.com/antimo12345/,antimo12345,"Untung aja tahun 2024 kalau  98 gak tau dehh,jaman itu mahasiswa udah kayak singa. Sekarang mahasiswa kyk macan ompong sibuk main gadget joged joged tik tok an😂"
https://www.instagram.com/home.design___/,home.design___,Yg dlu teriak curang pd Jokowi skrg jd gabung sm Jokowi😢
https://www.instagram.com/dedhebikullbuitonzorg/,dedhebikullbuitonzorg,Kebenaran akan mencari jalanya sendiri🙌
https://www.instagram.com/rnlddedi/,rnlddedi,"Dipercepat aja pelantikannya besok pagi ,takut terlambat aja ntar ngga kesampaian ambisi beliau jadi RI 1"
https://www.instagram.com/ardy_lobonk/,ardy_lobonk,Jadi gubernur aj pak😂
https://www.instagram.com/musdalifah5324/,musdalifah5324,Suka2 kaulah pak kan indonesia punya keluarga pak Jokowi 😂😂😂
https://www.instagram.com/syahreil.2/,syahreil.2,Prabowo hanya alat saja...tidak akan sampai 5 tahun jadi pemimpin..Gibran yg akan jadi presiden sselanjut nya
https://www.instagram.com/_arjun.p13/,_arjun.p13,"Seketika banyak yang berlagak seperti tuhan, bisa memastikan umur dan penyakit beliau. Sadar sebagai manusia yang penuh keterbatasan mari saling mendorong yang terbaik untuk bangsa ini. Mencaci maki tidak akan bisa memajukan bangsa ini. Kasi paham pak Prabowo ✌️"
https://www.instagram.com/rahmat_fazillah/,rahmat_fazillah,Uda muak lah sama sandiwara negeri ini
https://www.instagram.com/syaahrul15_/,syaahrul15_,Presiden 😍
https://www.instagram.com/j.a.pradana_/,j.a.pradana_,"Ketika ketidakjujuran dalam demokrasi sudah membusuk, so ... what you gonna proud on this bulshit nation ?"
https://www.instagram.com/andrimiftahulhuda/,andrimiftahulhuda,Lancar terus komandan  ❤❤❤
https://www.instagram.com/arqah_genpati/,arqah_genpati,Bibirnya ko suka menyon (miring) pak
https://www.instagram.com/riansyah83/,riansyah83,Mulai ngiring opini ngayalmu ketinggian😂😂😂
https://www.instagram.com/cepra_palembang/,cepra_palembang,Pak Sabar pak ya.. Nanti jadi pikiran bapak..
https://www.instagram.com/him_galuh_al_qassam/,him_galuh_al_qassam,Gak gila jabatan sory yee😂
https://www.instagram.com/cutprnama_/,cutprnama_,❤️❤️
https://www.instagram.com/mnhcollection_mujib/,mnhcollection_mujib,"DI LANTIK PRESDEN QC, , GAK SOLAT BAWA2 ALLAH"
https://www.instagram.com/doyokgranderist/,doyokgranderist,Sekarep mu
https://www.instagram.com/hobimakansmd/,hobimakansmd,Hal paling lucu adalah ketika kantor Ham pasang foto presiden.. Kantor Ham pasang foto penjahat Ham😂 ... Ga salah kalo prabowo ramal 2030 Indonesia bubar😂
https://www.instagram.com/lisdawatililis91/,lisdawatililis91,"Lamanya,gk sabar nunggunya"
https://www.instagram.com/sugipriyadi/,sugipriyadi,Kita adalah bagian dari tim jokowi. Artinya ????
https://www.instagram.com/wardaniidenii_/,wardaniidenii_,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
https://www.instagram.com/desikawidasari/,desikawidasari,Seru bacain komen warga yg kevanasan 😂
https://www.instagram.com/haimaswae/,haimaswae,Siap2 aja seluruh negeri ini kena azab karena hasil curang...
https://www.instagram.com/ansori.consultan/,ansori.consultan,Jgn bawa2 nama Allah.. bawa aja nama jokowi
https://www.instagram.com/alputraa94/,alputraa94,Ok .joget
https://www.instagram.com/alivo0n/,alivo0n,Bbm naik pertalite di hapus pertamax naik 2xlipat
https://www.instagram.com/pangoloanstrs27/,pangoloanstrs27,Ya dan Amin. Allah menghendakinya dan menetapkannya. Tidak ada yang mustahil bagi Dia. Sekitar boleh membenci. Tetap rendah hati dan berhikmat.
https://www.instagram.com/andi_hijriah_pettalewa/,andi_hijriah_pettalewa,Gibran yg jadi presidennya 😂
https://www.instagram.com/agungfkrnsyh_/,agungfkrnsyh_,"Yaallah Jendralku dulu, malah jadi Kacung yg punya PSI 🥺"
https://www.instagram.com/robby_ar.md/,robby_ar.md,Bukan nya tim jokowi pak lebih jelas nya BONEKA NYA JOKOWI 😂😂😂
https://www.instagram.com/ledsaledsa/,ledsaledsa,Kunfayakun... Klo mmg bpk menang bkn dgn hasil curang maka bpk lah yg akan dilantik tp sebaliknya 🤲
https://www.instagram.com/fahmi.rasacoklat/,fahmi.rasacoklat,DAFTAR YANG TIDAK DIPERCAYAI 01 DAN 03 BESERTA PENDUKUNGNYA :1. Petugas TPS 2. Saksi saksi3. KPPS4. Bawaslu5. Kepala desa6. TNI dan Polri7. KPU8. MK9. Presiden10. Rakyat yg telah mencoblos 0211. Takdir Allah-pun mereka ragukanLantas siapa yang mereka percayai? bantu jawab..
https://www.instagram.com/armando.diazer/,armando.diazer,Memang timsesnya jokowi kwkwkw
https://www.instagram.com/mbahjo_gudaljaran/,mbahjo_gudaljaran,Presiden idola anak muda 🔥🔥🔥siap masak2 buat syukuran pelantikan anda
https://www.instagram.com/piin_indri/,piin_indri,Kata saya mah skrang aja sih pak lama amat nunggu oktober pak biar huru hara segera berakhir pak 😂
https://www.instagram.com/ilainur03/,ilainur03,"Bismilah, dipermudah ya pak 🤲🏻"
https://www.instagram.com/rumahmamaja/,rumahmamaja,Hemmmmm
https://www.instagram.com/arlan_apaapa/,arlan_apaapa,amin...
https://www.instagram.com/nayyakids_corner/,nayyakids_corner,Lihat keadaan masyarakat indo gw percaya beliau yg menang 🔥selamat jendral semoga amanah
https://www.instagram.com/lelaona.simon/,lelaona.simon,"Jabatan saja yg diberi,kinerja masih dikendalikan lurah..karena IKN proyek besar yg menghasilkan kue gede yg bisa disantap bersama."
https://www.instagram.com/rizal.fortisclub/,rizal.fortisclub,Kwwkwk jgn bawa2 allah ah malu ...nanti saat di alam barzah di minta kesaksianya bingung.
https://www.instagram.com/erlina036/,erlina036,Amin yra Allah pasti meridhoi bapak karena pilihan rakyat Indonesia.. kecuali yang tidak mendukung abaikan saja..
https://www.instagram.com/am.alfarhan/,am.alfarhan,01 & 03 kakean cangkem
https://www.instagram.com/jangsutisna/,jangsutisna,Semoga Allah berikan hidayah dan ditunjukkan siapa yang benar dan salah
https://www.instagram.com/billyhambali9/,billyhambali9,MENANG DENGAN KECURANGAN....😂😂😂
https://www.instagram.com/elvirachloe/,elvirachloe,Dia mah tiap pemilu begitu. Blm ketauan udah deklarasi duluan. Udah ngebet bgt pen berkuasa😂😂😂
https://www.instagram.com/aninditha779/,aninditha779,❤️❤️😍😍❤️😍
https://www.instagram.com/_absurdts/,_absurdts,"Langsung dilantik minggu depan pak, biar makan siang dipercepat, rakyat sedang kelaparan."
https://www.instagram.com/omargonzalves91/,omargonzalves91,Selamat pak
https://www.instagram.com/iqbal285777/,iqbal285777,Orang aja belom pada selesai nyoblos liat di berita masa Prabowo udah unggul aja aneh😂
https://www.instagram.com/dwi_ayesha/,dwi_ayesha,Dikomen ini bnyk yg gag suka sm bapak wowo.  Klo menang itu pasti hasil curang alias sogok 😂
https://www.instagram.com/_dennysinaga/,_dennysinaga,hidup jokowi 3 periode🔥🔥🔥😂
https://www.instagram.com/januari_emotion/,januari_emotion,❤️❤️❤️
https://www.instagram.com/taufiqul_haq/,taufiqul_haq,Yang presiden itu jokowi atau anda 😂 10 tahun penderitaan yang dirasakan akan ditambah 5 tahun kedepan ..
https://www.instagram.com/rach_mat55/,rach_mat55,Tgl 21 gibran yg mimpin😂😂 seruuuuu
https://www.instagram.com/sirobi666/,sirobi666,"Akhirnya mak, akhirnyaaaaa 😂"
https://www.instagram.com/wahyu.choirur.rizky/,wahyu.choirur.rizky,Semoga bapak punya persiapan bekal yang cukup kembali di sisi Allah
https://www.instagram.com/_itul1703/,_itul1703,❤️
https://www.instagram.com/fransgeo17/,fransgeo17,🙌🙌🙌🙌
https://www.instagram.com/coach_marsa/,coach_marsa,"Sabar pak Prabowo, tunggu aja, smg cita” prabowo jd presiden kesampaian kalo Allah ngizinkan, Semoga Allah meridhoi Anies jd Presiden RI 8"
https://www.instagram.com/iamwahyau/,iamwahyau,Klo statement kyk gini dianggap biasa2 aja wajar sm pendukung 02 tp klo 2 capres lain selesainya lama dibahasnya 😂
https://www.instagram.com/ypsrrr_/,ypsrrr_,Belum lmenang lah yakin nak di latik kehayaln bro😂
https://www.instagram.com/_nettadilla/,_nettadilla,"Bismillah semoga ya pak,  aku kira tanggal 20 Maret njir"
https://www.instagram.com/jickhart_/,jickhart_,❤️🔥
https://www.instagram.com/k.nvtt_/,k.nvtt_,
https://www.instagram.com/iqball.jpg/,iqball.jpg,84% dilantik 16% ganjar
https://www.instagram.com/eneng6532/,eneng6532,Maluuuuuu denger kepedeannya😂
https://www.instagram.com/tantha.ginting/,tantha.ginting,👏👏👏
https://www.instagram.com/bayuanggaraaputra/,bayuanggaraaputra,YG KALAH TERIAK' CURANG YG MENANG MERAYAKAN 🔥🔥
https://www.instagram.com/desti_arman/,desti_arman,Lho lho kan belum ada keputusan yang sah 🤔
https://www.instagram.com/mirandafitri/,mirandafitri,Koplak
https://www.instagram.com/irranf/,irranf,💙🩵
https://www.instagram.com/dhitaprtw28/,dhitaprtw28,Bangga kali anda yaa haha
https://www.instagram.com/ratn.a6630/,ratn.a6630,Aamiin 🤲
https://www.instagram.com/nuraeni_jogjaugm/,nuraeni_jogjaugm,"Ga akan jadi presiden pak... Saya gaau bapak jadi presiden,, kasian mending bpk istirahat saja d masa tua,... Do'a Indonesia ini d pimpin SM pemimpin yg jujur adil dan merakyat, amanah dan bukan dinasti politik, perubahan buat Indonesia cukup 10 tahun saja.."
https://www.instagram.com/thetreasureofraje/,thetreasureofraje,"Ya pak, monggo… ditunggu kerja kerasnya memimpin negeri ini. Smg sehat selalu, jd maksimal mengemban amanah utk negeri ini selama 5 thn insyaAllah 😇😇"
https://www.instagram.com/lalafadillaw/,lalafadillaw,❤️❤️❤️❤️❤️❤️
https://www.instagram.com/kedai_makananrizky/,kedai_makananrizky,Alhamdulillah yaa pak penantian 15thn..😄
https://www.instagram.com/revanrevan9000/,revanrevan9000,Yg komen jelek pasti akun bodong 😂😂😂😂
https://www.instagram.com/sofyar/,sofyar,Beliau banyak belajar dari pak jokowi 😁😁😁😂
https://www.instagram.com/ferryyahya/,ferryyahya,Manusia ini RAKUS & GILA KEKUASAAN ... 4 X KONTESTASI [1 X sbg WAPRES] YG KE LIMA BERHASIL MELALUI PROSES YG MEMALUKAN TAK BER ADAB ...
https://www.instagram.com/kingauto26/,kingauto26,Para anak abah kok kapanasan ya 😂
https://www.instagram.com/kaka_jimmy77/,kaka_jimmy77,Tombol Hormat dan Cinta Pak Jokowi - Prabowo - Gibran ❤️ 👉
https://www.instagram.com/bosskonter502/,bosskonter502,Di lantik jd apa
https://www.instagram.com/jordanagnesaelkadipraja/,jordanagnesaelkadipraja,🙌🔥👏
https://www.instagram.com/awil321/,awil321,Bagus lah kalau demikian semoga di tanganmu negara ini masyarakat jadi sejahtera
https://www.instagram.com/saraahh007_/,saraahh007_,"Emang udah menang beliau nih? Serius nanya, soalnya jarang liat berita 🙏"
https://www.instagram.com/dickywaris/,dickywaris,Ngimpi 😂
https://www.instagram.com/m_fikrii20/,m_fikrii20,Selamat pak prabowo👏
https://www.instagram.com/abyfiqih_/,abyfiqih_,"yg komen 01 dan 03 ngeri"" komennya 😂"
https://www.instagram.com/odhi_ha/,odhi_ha,ini baru yg namanya percaya diri yang kelebihan imun..😂
https://www.instagram.com/malaikat_kecil19/,malaikat_kecil19,😂
https://www.instagram.com/adriantidahlan/,adriantidahlan,Sori ye sori yeeeeee
https://www.instagram.com/muhamadfadlly/,muhamadfadlly,hahahha
https://www.instagram.com/marchianoss/,marchianoss,Bingung yg ngatain curang itu drmn sih 😂
https://www.instagram.com/nurseha_wahid/,nurseha_wahid,Bismillah semua karena Alloh Ridho Beliau terpilih utk NKRI👏👏😍❤️
https://www.instagram.com/tbugiramadhan/,tbugiramadhan,Penjilat
https://www.instagram.com/rusdiana_nana95/,rusdiana_nana95,PD
https://www.instagram.com/wahyu_is1616/,wahyu_is1616,😂
https://www.instagram.com/fidiyahfaraa/,fidiyahfaraa,Bapak klo besok gajadi dilantik jangan stroke loh pak 😂
https://www.instagram.com/farhanmaoela/,farhanmaoela,"Doanya ngeri² banget, semoga ga balik ke diri masing² tuh doanya😂"
https://www.instagram.com/_nettadilla/,_nettadilla,"Bismillah semoga ya pak,  aku kira tanggal 20 Maret njir"
https://www.instagram.com/k.nvtt_/,k.nvtt_,
https://www.instagram.com/eneng6532/,eneng6532,Maluuuuuu denger kepedeannya😂
https://www.instagram.com/tfy_adventure/,tfy_adventure,"Ammin  yarobal alamin,,kami tunggu janji bapak untuk mewujudkan Indonesia suwasembada pangan. Dan program untuk pertanian bisa segera di realisasikan agar petani semakin mudah dalam produksi,,biar harga pangan setabil,dan pemerintah tak di salah kan lagi"
https://www.instagram.com/syamsuddin_massa/,syamsuddin_massa,😂😂😂😂
https://www.instagram.com/aggun_arummi/,aggun_arummi,Ongok😂😂
https://www.instagram.com/putri_lestarii18/,putri_lestarii18,🙌🙌❤️❤️
https://www.instagram.com/yudhaan99ara/,yudhaan99ara,Siap pak jokowi the best lah
https://www.instagram.com/ajian_sakti/,ajian_sakti,ada aja yang gak trima kalah😂
https://www.instagram.com/happylaks_putra/,happylaks_putra,"Presiden yg menang pak Prabowo - M Gibran, partainya PDIP, sipp wess.."
https://www.instagram.com/iamnoviar/,iamnoviar,Bawa terus aja nama Jokowi . . .
https://www.instagram.com/alpha_daimon/,alpha_daimon,Ga tau malu
https://www.instagram.com/sanur_undercover/,sanur_undercover,Semoga pak... jangan spt dulu sudah sujud syukur eh malah kalah...
https://www.instagram.com/isti.qomaah/,isti.qomaah,Pak Anis yg dilantik Aamiin YRA
https://www.instagram.com/wempy36/,wempy36,Halu
https://www.instagram.com/nurianausnia04/,nurianausnia04,curang paleee luuuuuuu
https://www.instagram.com/rizka_auliani/,rizka_auliani,Terbuka kecurangan nya 😂
https://www.instagram.com/ludirodwikora/,ludirodwikora,Aamin .... insya Allah sang jendral slalu sehat .
https://www.instagram.com/deni_wee/,deni_wee,"Yaa klo di lantik smoga amanah jgn cmn umbar janji hrs bsa mnpati janji,kaya pa jokowi janji sana sini gda bukti"
https://www.instagram.com/radzgsti_/,radzgsti_,kuota tni nambah bismillah
https://www.instagram.com/ypghorris_se7/,ypghorris_se7,D cabut jg gpp trsrah
https://www.instagram.com/aisharahap05/,aisharahap05,ini siapa
https://www.instagram.com/y.yurlita/,y.yurlita,Kesian sm Prabowo sekalibya menang dpt cawapres hasil MK ...mana udh sepuh pula...paling bntr doang mimpin di ganti Samsul
https://www.instagram.com/karinnina_ayu/,karinnina_ayu,Yaudah iya
https://www.instagram.com/ciciasri82/,ciciasri82,"maneh teh beleguk sia bagong,"
https://www.instagram.com/bataxsslamet/,bataxsslamet,"Ingat ya.. INSYAALLAH jd semua kemungkinan bisa terjadi & berubah,  Alloh SWT maha membolak-balikan keadaan"
