publishedAt,authorDisplayName,textDisplay,like_count,likeCount
2024-05-10T00:04:51Z,@diyan62,Langsung gasspool pak . . .,,15.0
2024-05-10T00:02:53Z,@heueuiehe,Hati2 ntar dijorokin juga...😅😅,,6.0
2024-05-10T01:02:15Z,@moehammadpermasadi5763,Betul,,0.0
2024-05-10T00:00:56Z,@agusssuyanto2237,Mantap 👍👍👍,,0.0
2024-05-09T23:57:12Z,@ajrinajrin8098,"Indonesia berdiri di kaki sendiri  sama Singapore saja takluk,hutang sama pulau yg sawa saja tdk punya",,0.0
2024-05-11T00:15:13Z,@palmtree_,"Singapura punya banyak kebun, peternakan, danau, hutan kota, taman.",,0.0
2024-05-09T23:55:44Z,@aguskarito2353,"Siap jendral,kita tunggu kinerjanya seperti apa",,0.0
2024-05-09T23:54:36Z,@suharnotosuharnoto2755,Yang penting biaya rumah sakit dan pendidikan gratis,,0.0
2024-05-09T23:52:18Z,@shfaisal7114,Joo Koh Wee,,0.0
2024-05-09T23:52:18Z,@gunadi7018,"Kalau begini aku kan kuasa di negara ini siapa yang mau melawan saya, saya paling se galanya di negara ini tapi entah nanti kalau saya sudah mati saya bisa berkuasa di akhirat apa tidak tapi tetap saya pertahankan...haaaaaaaaaa.",,5.0
2024-05-10T02:55:22Z,@user-dv5gk1nb4r,penguasa di akhiran kamu dan kelompokmu?,,0.0
2024-05-12T13:19:00Z,@user-kq9vw4od6t,gokil,,0.0
2024-05-12T19:49:02Z,@NurLaila-ki9fk,pasti mukibiny anis tuyul kkkkkkkk,,0.0
2024-05-13T12:57:11Z,@user-nd6wz5rx6r,"Mumpung berkuasa,  yg tidak setuju mau apa, ini aku terpilih menutku.  😂😂😂😂 strug berat tuh",,0.0
2024-05-09T23:51:17Z,@rizarosyadi5866,Di endors trus.....gus dur dan pak suharto,,0.0
2024-05-09T23:50:32Z,@user-fm9ni7iz8s,MANTUL PAK JENDRAL,,1.0
2024-05-09T23:43:20Z,@darwantosaputra8687,Yang penting jangan mau di setir jenderal.,,0.0
2024-05-09T23:36:01Z,@irliyasurur6541,Omonomon doang,,0.0
2024-05-09T23:34:48Z,@Han-te5un,Akses pendidikan kalah sama modal makan makan,,1.0
2024-05-10T02:59:21Z,@user-dv5gk1nb4r,"dodol..., makanan bergizi dan pendidikan itu berkorelasi positif...",,0.0
2024-05-09T23:33:07Z,@bagussucahyo3719,Mantap pak ketegasanmu menjadi indonesia maju dan tdk di buat barang candaan para kadrun2.,,1.0
2024-05-09T23:32:50Z,@apkmood12,penjilat😂,,0.0
2024-05-09T23:28:58Z,@AminAmin-rb1qn,Buktikan dulu jangan banyak bicara rakyat akan melihat kerja dan hasil,,50.0
2024-05-10T00:56:25Z,@EniWibowo-wl6dm,memang keberhasilan tanpa bicara..:sakit hati yg tak terobatiiii,,8.0
2024-05-10T01:26:00Z,@AminAmin-rb1qn,Ngapain saya sakit hati siapapun presidennya saya tetap jadi kuli tapi juga harus liat kerjanya,,4.0
2024-05-10T01:59:12Z,@tarimanuhuy2624,"Hasilnx ya berlanjut...hutang....buat IKN,...",,4.0
2024-05-10T03:02:57Z,@user-ds6kf9oo7w,Gampang marah......hasilnya ...<br>Senggol sana senggol sini ...<br>....coba curhat kamisan berani ngga ....,,1.0
2024-05-10T03:30:30Z,@ians78,N​@@AminAmin-rb1qnmakanya elu tetapi jadi kuli karena elu nggak punya kemampuan dan daya saing,,1.0
2024-05-09T23:26:34Z,@nurdinarriazz134,Udah songong wowo,,0.0
2024-05-09T23:26:33Z,@masudin5020,Menang juga karna hasil curang ko bangga 😂😂😂,,6.0
2024-05-10T00:34:31Z,@suronoono5175,Dugaanmu sudah dibantah MK lembaga tertinggi hukum dan final...yg kalah juga curang...,,0.0
2024-05-10T00:35:02Z,@rztxxrzt,"SELAMA SISTEM PEMILUNYA GA DIBENAHI AKAN SELALU ADA CELAH&quot; KECURANGAN .... SIAPAPUN ITU AKAN BERBUAT CURANG, MASALAHNYA YG MENCUATKAN NARASI CURANG HANYA YANG KALAH ...",,0.0
2024-05-10T02:57:46Z,@user-dv5gk1nb4r,curang menurut gundulmu ya??,,0.0
2024-05-10T04:57:19Z,@masudin5020,Kmu picek apa buta kecurangan banyak terjadi di berbagai daerah,,1.0
2024-05-12T13:33:13Z,@user-kq9vw4od6t,betul,,1.0
2024-05-09T23:22:44Z,@Saveournation97,"Ati2 diracun GRR, otomatis GRR naik",,1.0
2024-05-09T23:13:03Z,@LutsetiaDamar,Semangat pak prabowo,,1.0
2024-05-09T23:12:28Z,@tomiadriansyah7059,Semoga di tangan pak prabowo dan gibran Indonesia menjadi lebih maju💕❤,,0.0
2024-05-09T23:11:11Z,@buyuli9161,"Untalen,ntekno sak waregmu",,0.0
2024-05-09T23:06:46Z,@Ghifar2611,"Jangan Omdo omdo, eh omon omon. Buktikan pak, jika indinesia berdiri di kaki sendiri",,13.0
2024-05-10T01:30:38Z,@AhmadMaulana-mt5ot,Lah emang selama ini indo berdiri di kaki sendiri bukan berdiri kaki bapak kau atau berdiri di kaki junjungan kau si anis bas edan😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,0.0
2024-05-10T01:56:53Z,@tarimanuhuy2624,"Apa iya pak bisa berdiri dikaKi sendiri,br sekelas pemilu(pilpres aj dh GK berusaha sendiri,harus pakai     bantuan &quot;kekuatan&quot; si Jokotole dgn(BANSOS HBS duit 479T)aplgi klw ambil kebijakan internasional,...dgn negara2 lain didunia, selama cari pemimpin msh mnggunkn cara2 yg bnyk melanggar aturan negara dan korupsi msh merajalela....GK mungkin pak wowo,klw pemimpin ikhlas jujur amanah dan mengerti aturan kemungkinan konsisten dan berani walaupun TDK populer.",,1.0
2024-05-10T06:29:49Z,@desisusanti7214,Jagoan Lo nyungsep y 😂😂,,0.0
2024-05-10T06:30:40Z,@desisusanti7214,​@@tarimanuhuy2624jagoan Lo nyungsep y 😂😂,,0.0
2024-05-10T06:38:49Z,@tarimanuhuy2624,Menang curang kok girang....,,2.0
2024-05-09T23:00:38Z,@_Cawe_Cawe_,Orang sombong kayak gini mah biasanya jatuhnya cepat dan menyakitkan!,,0.0
2024-05-09T23:41:38Z,@sonisukria1808,Busuk hati.. kayak anies,,0.0
2024-05-09T22:58:38Z,@pajak270,bodo amat.. enak si elo di gaji dari pajak rakyat..,,0.0
2024-05-09T22:56:43Z,@HABIBYAHUDI,Sudah terang benderang prabowo menohok partai banteng jumawa. Partai banteng jumawa sekecil gurem di mata prabowo. Batu tulis sebagai saksi penghianatan mega pada prabowo,,1.0
2024-05-09T22:55:33Z,@nyomangrago5146,Kami berharap Bapak bisa mengemban tugas yg di berikan oleh Rakyat. Ingat jangan kasi Asing Aseng dan masuk buka usaha lalu memeras rakyat Indonesia.,,0.0
2024-05-09T22:55:11Z,@tutibumiayu44,Sukses dan Sehat Selalu Bapak Prabowo 🤲🤲🤲Insya Allah akan membawa pada Kebaikan yang Lebih baik dari yang sudah Baik.,,4.0
2024-05-09T22:53:43Z,@gedeardana7786,Ingat makan gratis nya ok gas ok gas,,51.0
2024-05-10T05:24:18Z,@Ndltoys,Ingat DP 0%,,0.0
2024-05-10T05:31:56Z,@youtubepops7460,Siap siap pajak pajak pajak .. ok gas ok gas,,4.0
2024-05-10T05:34:55Z,@rudyprasetyo698,"Makan gratis itu program untuk anak sekolah broo,,, bukan untuk semua masyarakat",,3.0
2024-05-10T05:37:41Z,@gedeardana7786,@@rudyprasetyo698 ok yg penting untuk rakyat Indonesia,,0.0
2024-05-10T07:49:10Z,@jakageledek007,Makan gratis ape salahnye buat anak2 sekolah ❓,,0.0
2024-05-09T22:53:31Z,@nmeci8820,Megawati gak disebut😀,,0.0
2024-05-09T22:49:31Z,@zavanugroho,Preeeettt.... Di dukung kecurangan 😂😂😂😂,,2.0
2024-05-09T23:48:51Z,@DanLok-ri5of,Apakah anda bagian dari orang yg kalah dan sakit hati?,,0.0
2024-05-09T23:54:28Z,@YCigbog,​@@DanLok-ri5ofapakah anda bagian pendukung kecurangan  wkwkkw,,0.0
2024-05-10T00:03:47Z,@zavanugroho,"@@DanLok-ri5of klo curang curang ngomong aja curang, gk usah malu malu, gitu aja kok repot",,0.0
2024-05-10T00:22:51Z,@DanLok-ri5of,@@zavanugroho kecurangan tidak disertai bukti bisa jadi fitnah... <br>Ngomong curang ga ada bukti kebodohan...,,0.0
2024-05-10T00:27:14Z,@zavanugroho,"@@DanLok-ri5of rakyat udah pada melek bos, silahkan di mk di patahkan bukti &quot; , tp di rakyat udah maklum",,0.0
2024-05-09T22:47:39Z,@ahmadismaun712,Ini mah prabowo sindir Megawati...<br><br>Otomatis ini perang terbuka yang dilayangkan prabowo ke Megawati Soekarnoputri,,85.0
2024-05-11T00:56:21Z,@ekohadipurwanto9623,Berhenti dia sekarang perang sama pak Anies,,1.0
2024-05-11T02:35:02Z,@muhammadhikmal5757,@@ekohadipurwanto9623 semua tentang strategi utk menggapai suatu tujuan. terkadang sandiwarapun diperlukan. bukan soal siapa tapi untuk siapa.  A &amp; P tegak lurus sendari awal.,,1.0
2024-05-11T05:28:05Z,@SiloBambang-br3fr,Biar partai besar ga arogan,,1.0
2024-05-11T06:46:00Z,@rukiahkadir2063,"Semangat ibu mega tetap jadi oposisi,hati2 pak kalau gk amanah nanti klu mati pertanggungjawaban nya besar",,4.0
2024-05-11T07:23:36Z,@doblankaja4709,​@@rukiahkadir2063emang tau d alam kematian wkwkwkkkk 🤣🤣,,0.0
2024-05-09T22:46:41Z,@user-dl3lh9hg2d,"Kurang mampu untuk pimpin indonesia ,lihat dari cara ngomong kaya anak kecil cerita tempo Doeloe",,0.0
2024-05-09T22:43:43Z,@didietdinarta7170,Ksatrya wreda.....semoga selamat fidunya wal akhirah,,0.0
2024-05-09T22:42:26Z,@dodobulldozer246,Prabowo joosss,,2.0
2024-05-09T22:33:33Z,@okimaulana3528,"BAGAI MAKHLUK BERMASALAH DARI SEJAK KECIL, YANG DIDUKUNG OLEH PIHAK YANG SATU FREKUENSI DENGAN NYA.",,0.0
2024-05-09T22:32:07Z,@Suroboyobiasa,Alhamdulillah Pak Prabowo 08 <br>Sehat sehat selalu kangge panjenengan 🙏🙏🙏🙏<br>Pandungo seng sae InsyaAllah di ijabahi ✌✌✌✌🇮🇩🇮🇩🇮🇩🇮🇩,,5.0
2024-05-12T13:30:59Z,@user-kq9vw4od6t,bocah gembling😅😅,,0.0
2024-05-09T22:31:53Z,@okimaulana3528,HIDUP MODAL DUKUNGAN.,,2.0
2024-05-09T22:41:32Z,@susiadmo8043,MENANG KARENA 96 JUTA PEMILIH !!! 😜😜😜😜😜,,0.0
2024-05-10T00:13:35Z,@Lord_uL,Paslon antum ga ada dukungan?,,0.0
2024-05-10T00:22:37Z,@okimaulana3528,@@susiadmo8043  PEMILIH YANG TERTIPU.,,0.0
2024-05-09T22:28:06Z,@hendrorosi4943,"Mantap pak, PDI-P nangis melihat pidato Bapak❤❤❤❤",,0.0
2024-05-10T00:04:30Z,@glennansof,Capres 16 % yang hobi nonton film porno cuma bisa nangis juga 😊,,1.0
2024-05-09T22:23:45Z,@IrawanWidodo-ho3ms,Masalah dukungan udah slesei pak kan udah jadi tinggal janji kampanye diwujudkan terutama makan siang gratis seluruh rakyat indonesia tiap hari.,,0.0
2024-05-09T22:23:30Z,@TestTest-pb7wv,BETUL PAK TERANG&quot;AJA MAU APA MEREKA&quot; YANG NYINYIR KARENA SAKIT HATI KALAH LANJUT KAN PAK PRABOWO SIKAT ORANG&quot;YANG TIDAK SUKA INDONESIA MAJU TERUSKAN IKN MANTAB💪💪💪💪,,2.0
2024-05-10T00:28:37Z,@muslimnontakfiri2362,Semangat pak SMG sisa umur mu msh ada smp kamu di Lantik,,0.0
2024-05-09T22:23:02Z,@dianrahmi9865,Kayak gak punya jati diri.. omon2 mana janjimu ke Rakyat Indonesia.... Makan siang gratisnya Pak?,,0.0
2024-05-09T22:20:34Z,@user-if8nc9kt8o,Mangga w kumaha bapa lanjutkan,,0.0
2024-05-09T22:05:19Z,@KingOfShadow1,Prabowo cs harus punya media masa tv skala nsional / wibsite2 bersekala nasional untuk mengcounter2 fitnah2 kubu mnc media hari tano/ oposisi...,,1.0
2024-05-09T22:04:48Z,@roniwijaya8749,Akik akik mau jadi apa ini ap yg mau di harap akik akik jln aja sidah beda istrirahat aja nikmattin masa tua sebelum ajal mnjeput😂😂😂,,0.0
2024-05-09T22:07:53Z,@roniwijaya8749,Akik akik gila jabattan juga😂😂😂 katanya gk gila jabattan kenyataan nya GK mundur jdi mntri pertahanan gk malu pernah ngomong SM PK Anies🤣🤣🤣,,0.0
2024-05-09T23:55:44Z,@DanLok-ri5of,kalah  dan sakit hati bisa menyebabkan  stres.... bahkan gila....mungkin anda sudah kena gejala itu,,0.0
2024-05-10T00:00:25Z,@DanLok-ri5of,@@roniwijaya8749 hidup matinya seseorang itu rahasia ilahi.....,,0.0
2024-05-09T21:49:06Z,@Gugugembil,Kirain terakhir mau sebut Megawati dukung aku juga,,0.0
2024-05-09T21:45:10Z,@Semangat-gc4iy,Blak nlakan akui nepotisme 😅,,2.0
2024-05-09T22:32:37Z,@Suroboyobiasa,Nepotisme  ???? Bisa jelaskan dan jabarkan,,2.0
2024-05-09T23:11:11Z,@Semangat-gc4iy,@@Suroboyobiasa mejelaskan kepada orang dungu sama aja menjelaskan warna putih pada orang buta,,0.0
2024-05-09T23:52:24Z,@YCigbog,Masi nanya aja org dungu kyk lu. ​@@Suroboyobiasa,,0.0
2024-05-09T21:32:34Z,@ayudiwibowo3513,Wowo stroke ngomon tahayul...🤮,,1.0
2024-05-09T21:24:22Z,@gunawan1063,Hari ini berapi api...<br>Esok berair air...,,60.0
2024-05-09T22:57:59Z,@HABIBYAHUDI,Perih ya wahai pecundang banteng😂,,0.0
2024-05-10T03:38:36Z,@Adikhan416,Mamak mu berair air.,,0.0
2024-05-10T04:48:21Z,@jutoromalaumalau8434,Berapi api nanti terbakar sendiri😂,,3.0
2024-05-10T05:21:54Z,@zaenuriabidin5187,Kalau ada dana cair mau  GK boss?,,0.0
2024-05-10T06:12:08Z,@user-el5rj1ut3f,😂😂😂,,0.0
2024-05-09T21:21:11Z,@anthoniedaenk7252,Dekengane pusat..plus rakyat..mantab,,1.0
2024-05-09T21:15:58Z,@user-cr9xh4uf3r,KEPEDEAN OAK..SBY ITU DUKJNG ANDA KARENA TERPAKSAAAA...GARA2 ANAKNYA NDAK JADI CAWAPRES ANIES...SBY PAYAAAAH TERNYATA AMBISI JUGA,,0.0
2024-05-09T21:15:08Z,@mikirinhidup3901,"Makan²nya mana<br>Mau dong,3 x sehari ya pak<br>Soalnya saya kurang gizi bahkan gizi buruk dibuat sebelumnya<br>Kesehatan,pendidikan,dan pekerjaan saya juga memburuk pak",,0.0
2024-05-09T21:12:59Z,@ahmadVay,"Udah kerja aja Luh pa,, jgn bohong atas ap yg terucap dimulutMu,,, inget rakyat yg lu janjiin makan gratis,, klo g di tepati akan terbawa sampai akhirat,, rakyat yg punya akal tau pemilu kemarin penuh kecurangan",,0.0
2024-05-09T20:59:56Z,@indahcargo9210,Yes mantap pak jendral hny bpk yg merasakan dukungan2 dr baik tntu mndapat yg baik kami sbgai WNI selalu bersama wong cilik dukung bpk ok BRAVO,,10.0
2024-05-09T20:58:59Z,@gregg_listiani,Jangan OMON OMON aja woooo,,6.0
2024-05-09T23:55:38Z,@pratiwi641,"Prabowo tanpa jabatan dan kewenangan juga dari dulu sudah banyak sumbangsihnya buat bangsa indonesia,lah jagoan loe apa tanpa jabatan dan wewenang lu pendukung anis kalu ga ganjar..😂",,1.0
2024-05-10T00:03:58Z,@glennansof,​@@pratiwi641 Capres 16 % itu hobi nonton film porno 😂,,1.0
2024-05-10T01:00:04Z,@serbaserbi9610,Anak abah ga bisa move on😂,,0.0
2024-05-10T01:34:06Z,@muhammadramadhanpanjaitan233,​@@pratiwi641Wowo malah ambil tanah negara untuk dikuasainya sendiri. Sumbangsih Wowo memang adi luhur.,,2.0
2024-05-10T02:13:51Z,@pratiwi641,"@@muhammadramadhanpanjaitan233 ambil tanah yang mana,hoax aja loe .udah tau itu tanah dibelinya pake duit cash di jaman nya sby jk.1,5 t dulu..kudet ni anak abah..😅",,0.0
2024-05-09T20:50:38Z,@DNM.Channel,Tapi Timnas kalah pak. 😊😊😊,,1.0
2024-05-09T20:33:27Z,@nedimega8119,BONEKA BARU😅😅😅😅,,0.0
2024-05-09T19:48:52Z,@Sengkuni356,"Ualah wo wo wo,,,",,0.0
2024-05-09T22:09:11Z,@arifinarifin5877,"Ngomong terus terang salah,maunya apa to.....",,0.0
2024-05-09T19:38:43Z,@djalal320,Saya kok masih menunggu tindak nyata nya.......dan nunggu suara para guru besar di kampus....😊😊😊😊,,49.0
2024-05-10T00:44:51Z,@benicavalera2543,kampus mana pak?,,2.0
2024-05-10T00:53:06Z,@Isco.411,​@@benicavalera2543Kampus padepokan Gus samsudin,,5.0
2024-05-10T01:20:21Z,@adakami6973,"Guru besar suruh ngajar aja.. biar pada pinter ngomong nya. Jadi jago retorika, nilai nol dalam bekerja",,6.0
2024-05-10T01:46:32Z,@setyaalfitrah8659,lalu apakah akan menuju indonesia lebih baik kah? 😂,,0.0
2024-05-10T02:16:11Z,@WartiniWartini-or2we,😂😂😂😂​@@Isco.411,,0.0
2024-05-09T19:28:43Z,@penyetmajumapan7654,"Kami tidak butuh koar &quot; , kinerjanya buat rakyat Indonesia yg kami nantikan,jangan waktu butuh suaranya doang .",,1.0
2024-05-09T22:33:24Z,@ArifBudiman-fq5mz,Emang ente milih 😂,,0.0
2024-05-09T22:35:11Z,@amsalulihsan,Kenyataannya Omon Omon 😌,,0.0
2024-05-09T19:26:53Z,@betaphatesiloa558,"sosok yang ngaku pintar, didukung planga plongo dengan jurus bansos and cawe2 aph dan asn 😊",,1.0
2024-05-09T19:47:22Z,@dhonalevikun,Hati2 bro nanti buzzernya pada muncul,,0.0
2024-05-09T19:54:44Z,@laurafleisbein2833,Daripada jadi pecundang kalah 🤣🤣🤣,,0.0
2024-05-09T20:58:13Z,@rinsah8741,Hati2 bro jd stress dan sakit hati​@@dhonalevikun,,0.0
2024-05-10T04:14:07Z,@dhonalevikun,@@rinsah8741 eh udah nonggol aja buzzernya😁😁,,0.0
2024-05-10T04:24:03Z,@rinsah8741,"@@dhonalevikun iya bro, prihatin aku sama org stress,,, BPJS ada kan?",,0.0
2024-05-09T19:03:46Z,@aditbos-ho8jl,DOA eh MBah maimun juber terkabul.amin,,1.0
2024-05-09T18:39:11Z,@diaz6078,Belum dilantik udah rame aja,,4.0
2024-05-09T21:31:40Z,@retnayuli,"Waduh, jd ingat kerusuhan Mei 1998.",,1.0
2024-05-10T03:48:23Z,@deddysimalango4397,Karena si kalah blom mengakui kalah Pilpres.😀,,0.0
2024-05-10T03:56:10Z,@retnayuli,"@@deddysimalango4397 oh, jd keingat lg podcast Abraham Samad dan pakar IT. Tp ya tdk masuk otak utk yg biasa jd kuli. Nggak biasa kerja pake aplikasi komputer",,0.0
2024-05-10T04:34:30Z,@deddysimalango4397,"@@retnayuli kenapa tidak kamu suruh Abraham Samad, Pakar IT bahkan dirimu utk memulai hitung manual Form C1 + memverifikasi saksi2 dari 01-03? Otak jangan taruh di dengkul, biasakan tempatkan di tempatnya. Kaum kuli/buruh sebagai wong cilik pun sudah melek Politik bahkan bukan pengemis bansos, BLT, dll sehingga prinsipnya bisa diatur2 orang lain. Paham? 😀😀",,0.0
2024-05-09T18:34:11Z,@rezaagus1093,Omnibuslaw cabut pak,,1.0
2024-05-09T18:32:44Z,@ujangridwan4635,Jadi lidersip...harus punya gagasan sendiri.. jangan asal ucsp ...,,11.0
2024-05-09T22:30:57Z,@andiromanpettamassepettama9103,Ya betul jangan mementingkan kepentingan pengusaha,,1.0
2024-05-10T02:54:35Z,@user-dv5gk1nb4r,kalau kamu leader apa? sedang memimpin apa? nampaknya paham betul soal leadership... ??,,0.0
2024-05-10T06:38:29Z,@alisyahbana1769,"Kok setuju, kalau pemimpin masih mengandalkan mantan pemimpin terdahulu kebijakannya tidak percaya diri",,0.0
2024-05-11T12:49:29Z,@ranoinarno4748,Lider-sip.. sip.. sip..,,0.0
2024-05-12T16:35:58Z,@debbieeffendi6851,LEADERSHIP KANG WELEHHHHH😂😂😂😂,,0.0
2024-05-09T18:19:17Z,@cahnogirisukses9732,oke gaas... oke gaas...pak,,10.0
2024-05-10T01:11:29Z,@user-qi8jl5wk2u,Ok gas kita buktikan bisa kerja gk😂,,0.0
2024-05-09T18:19:00Z,@susisusi7179,Kita lihat saja nanti pajaknya naik berapa persen,,1.0
2024-05-09T18:37:17Z,@solikinpalu9169,Wonge Anis iki,,0.0
2024-05-09T19:55:25Z,@Ferfyyard29,Koyo tertib mbayar pajak wae bukk buk...😂,,0.0
2024-05-09T18:17:36Z,@satria_hitam,BAPAKMU MANTAN PEMBERONTAK MUNGKIN MENDUKUNG JUGA.,,1.0
2024-05-09T18:38:55Z,@solikinpalu9169,Yoi brontak dasmu,,0.0
2024-05-09T19:22:32Z,@josephmanurung6037,Mamakmu berontak dri bapakmu,,0.0
2024-05-09T18:05:19Z,@Infoparabolaku87,ESEMKA ...,,0.0
2024-05-09T18:02:25Z,@PemburuBeruduRp,Tapi sayang ga mau ngaku menikmati fasilitas politik bansos.. politik mobilisasi... Tekanan.. money politik dll dari sang Demang.. yah ga blakblakan jadinya..,,5.0
2024-05-09T18:56:52Z,@qiraniputri2577,Emang kalau calon yg lain tidak money politik... mikir Kalau komen Drun,,0.0
2024-05-09T23:54:02Z,@YCigbog,​@@qiraniputri2577komen lu menormalisasikan politik uang bansos. Intimidasi dll. Wkwkk benr&quot; ya. Banyak pendukung 02 yg harus makan pendidikan politik biar melek biar khatam.,,1.0
2024-05-09T18:01:56Z,@SutajiTaji-mf6gk,👍 SNIPER YG JITU BUAT ELITPOLITIK .🙏✌️ LANJUTKAN,,13.0
2024-05-09T17:47:48Z,@denihardarto7863,Dari langit jarene😂😂🤦🏻‍♂️🤦🏻‍♂️,,1.0
2024-05-09T17:36:23Z,@sitikumari3742,❤❤❤❤❤❤❤❤🇮🇩🇮🇩🇮🇩🇮🇩💯,,2.0
2024-05-09T17:35:24Z,@VinoAbdurahman-xv4em,"Wajar saja di dukung jokowidodo, sby, dan di dukung rakyat Indonesia",,60.0
2024-05-09T21:44:48Z,@Semangat-gc4iy,Wajar saja otaknya dungu,,0.0
2024-05-10T02:37:57Z,@iwadepari,Rakyat sirekap wkwkwk tanpa sirekap pelongo bisa apa.. Busuk nya mk pun di kuasai sehingga kecurangan tetap menang,,8.0
2024-05-10T02:48:32Z,@dewisri2441,"Kacian deh lu,, tetaplah pelihara penyakit sakit hatimu ​😂😂@@iwadepari",,5.0
2024-05-10T02:58:45Z,@rochimdriver3672,​@@iwadepariha.. Ha.. Ha... Loe korban elit politik munafik😄😄😄 🤣🤣😇😇😇😇PDIP nyungsep nanti di pilkada serentak d setiap propinsi 😂😂😂hanya kedengkian yg ada di otak loeee nti stresss akut 😇😇😇,,0.0
2024-05-10T02:59:33Z,@rochimdriver3672,​@@dewisri2441seprti rr out dari muka bumi ini 🤣🤣🤣😇😇😇,,0.0
2024-05-09T17:12:26Z,@manturjementeng7950,waktu yg akan Menjawab Segalanya...<br>Elit politik jngan smpai Bagi Kekuasaan utk partainya.<br>Rakyat d butuh saat pemilu,,44.0
2024-05-10T10:02:15Z,@daffa5792,"Makanya pas pemilu Loch jadi pencetus Golput, syukur2 1000000% Golput.<br>Gw jamin Loch masuk buku sejarah Dunia😅😅😅😅",,0.0
2024-05-12T16:33:47Z,@debbieeffendi6851,Lhahhhhhh Wong sudah bagi2 KEKUASAAN untuk keluarga besar dimana2 piye toch. Ketinggalan jam an Kangmas,,1.0
2024-05-09T16:47:36Z,@amsersitanggang2315,❤❤❤,,1.0
2024-05-09T16:44:12Z,@andihutauruk7911,Blom dilantik seh alay bngt bung😂😂,,4.0
2024-05-09T17:10:17Z,@lenifita123,"itulah jadinya jika pasangannya bocah...<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",,0.0
2024-05-09T18:07:58Z,@Sang_Pujangga007,"KAN UDAH PASTI,, HANYA TUNGGU WAKTU DOANG ,, EMANG ADA YG MAU MAKAR ??",,1.0
2024-05-09T18:40:56Z,@solikinpalu9169,Wonge Anis  kemerosok thok,,0.0
2024-05-09T23:51:12Z,@DanLok-ri5of,@@lenifita123apakah anda bagian orang yg kalah dan sakit hati ya?,,0.0
2024-05-10T18:56:15Z,@lenifita123,"@@DanLok-ri5of <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>..emang loe dapet apaan pilih mrk2 itu.....mending yg jadi nanti mikirin elu dan keluarga elo....bocil baru bisa milih yaaa",,0.0
2024-05-09T16:32:26Z,@sadewa00,SI TUEK SINGKONG OTAK LICIK SIREKAP...😂😂😂😂😂,,1.0
2024-05-09T15:52:25Z,@epinhervin9355,Sby karena dibohongin anis dukungnya pas injury time 😂 keren nih demokrat lolos dari lubang jarum kalo tidak akan bernasib sama seperti nasdem paloh 🤣,,12.0
2024-05-09T16:42:46Z,@hendrisuseno,😅😅otak sungsang,,0.0
2024-05-09T16:45:45Z,@epinhervin9355,@@hendrisuseno kalo paloh ama kalla otak udang pusing pala mereka rugi bandar minjemin anis baswedan duit banyak amsiyoonggg 🤣,,3.0
2024-05-09T23:21:36Z,@ponriyanto,Sby dan prabowo dulu satu petarangan sama Golkar dulu sama2 mendirikan paryai gerndra dan demokrat  skg bersatu lg demi jabatan anakya jadiin mentriya prabowo.<br>Rakyat sdh cerdas ko...,,1.0
2024-05-09T23:30:28Z,@siboy3304,​@@epinhervin9355Kenyataan elit politik cuma berbagi kekuasaan pemilu hanya formalitas... Rakyat jadi ladang suara menguntungkan.<br>Yang enak ya mereka2 rakyat sih kebagian janji saja...,,1.0
2024-05-09T15:51:56Z,@suryowibowo3071,Manteb sing penting Awuren,,0.0
2024-05-09T15:50:00Z,@user-mo4kr3zr8k,👍👍👍,,7.0
2024-06-16T16:11:21Z,@Prawirosanjiwoaji,Prabowo pokoknya jangan dilantikan kalau dilantikan pasti geger,,0.0
2024-05-16T08:57:03Z,@ahmadefendi6104,Pak Prabowo adalah pilihanku mungkin kalau pak Prabowo jadi presiden bisa mewujudkan cita 2 anakku untuk  jadi TNI.pak Prabowo bantu saya pak❤❤❤❤,,0.0
2024-05-01T05:52:31Z,@bahtiarsaallah7155,"Itu baru mimpi,nanti bulan oktober kita lihat,apakah mimpi selamanya jadi kenyataan.........???",,0.0
2024-04-23T22:46:35Z,@mranggenmranghen9769,Semoga amanah ya bapak❤,,0.0
2024-04-23T16:28:37Z,@user-uu5qx4lo1n,Curang,,0.0
2024-04-22T13:14:02Z,@porwanti8152,Prabowo sombong😡,,0.0
2024-04-22T07:01:55Z,@dowo3220,anis juga akan dilantik jd presiden negara alam gaib😂,,1.0
2024-04-20T16:17:07Z,@endangsulastri9372,Saya berdoa spy apa yg dikatakan Prabowo terjadi yaitu menghilangkan kemiskinan.,,0.0
2024-04-19T12:02:11Z,@HanilNi,"Awas awas hati hati kata Wiwi, wowo hati hati akan ada yg terjadi kena penyakit seruuxx perdana ya booos😂😂😂😂",,0.0
